,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_DikeIncrease,A.2_DikeIncrease,A.3_DikeIncrease,A.4_DikeIncrease,A.5_DikeIncrease,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
8975,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,4,1,1,2,0,0,0,0,2,0,5,9,6,1,463716416.2174868,0.0,0.15408422308038702,37852509.50668127,114065823.89018795,0.016576938028851688,0.0,73635495.64465328,0.0,0.0,7332080.219521779,0.0,48465952.18982081,27578229.96765524,0.020736678133142304,286800000.0,0.0
8976,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,4,0,0,3,0,0,7,0,8,7,0,0,5,0,0,0,1,4,6,6,0,0.0,42291505.65437629,0.0,31823338.694099043,73315450.27094865,0.00173169839726643,23492143.945349116,82060304.65513833,0.0023693137615344237,17651666.34818973,11068771.68625446,0.0005001216563028214,283088916.09590197,0.0,0.014711317035807438,619900000.0,12113.363274612017
8977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,3,0,0,0,2,7,8,4,0,0,0,6,4,5,9,5,1,22024422.30986318,173779544.91347647,0.007545423939206054,10564332.463450206,47842699.56310011,0.004987643840341955,123755173.10245717,58768098.74581756,0.10592982725306306,0.0,28794046.716593646,0.0,97242774.53639062,40273672.383724004,0.04205590738815461,0.0,0.0
8978,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,3,0,2,3,0,3,7,0,8,5,6,5,6,2,309144277.47832453,42291505.65437629,0.10272281538692468,111414468.79803193,0.0,0.04909037016314144,0.0,48716867.66610375,0.0,0.0,17803345.000196747,0.0,0.0,105507936.44554606,0.0,542900000.0,0.0
8979,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,1,2,0,1,5,3,5,6,1,1,154572138.73916227,42291505.65437629,0.05136140769346234,937746.7704350232,100759376.17493644,0.00041092508411145904,12589684.30088968,0.0,0.010560536240264085,16563818.51131069,13903423.98391871,0.003996987200581474,86991882.3738988,62967163.32200457,0.03762709681826498,92100000.0,0.0
8980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2,1,0,0,0,3,0,2,1,3,5,6,6,1,198620983.35888863,32694901.094161935,0.007974270668624934,69124596.53420648,38245121.951764055,0.0037126118555902317,0.0,43878096.290305056,0.0,18380971.46724034,8453407.696608048,0.0005243231446929611,5606554.235960008,54355764.74753119,0.0002942939223835487,30700000.0,3935.5004923081256
8981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,9,0,0,1,0,0,4,7,0,7,5,7,6,5,2,463716416.2174868,0.0,0.018490106769646443,50764966.040724486,131312232.00609401,0.0026952102329685134,202538210.6126152,20299287.62732069,0.02047875114835719,11162111.250765095,9695195.36216505,0.0003023133249224133,0.0,100105457.62015328,0.0,0.0,9008.500033274906
8982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,7,7,0,2,8,0,6,0,0,0,1,0,4,5,6,1,154572138.73916227,78453877.84187987,0.05136140769346234,36889644.23697742,166071355.5283289,0.016143812250942025,30785799.387732722,62044515.17135427,0.02607872365144128,5581055.625382547,12586457.998778107,0.0012596388538433892,169516707.8748578,25037214.086173728,0.07382946212535346,30700000.0,0.0
8983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,1,7,0,1,6,0,0,2,3,6,5,1,2,154572138.73916227,96223098.04916811,0.05136140769346234,90642300.70966902,38245121.951764055,0.0403438678516877,19443872.39795969,55690229.411618516,0.016298572950204857,5581055.625382547,19337348.34775413,0.0012596388538433892,23453610.595592637,27578229.96765524,0.010068761299440152,30700000.0,0.0
8984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,5,7,0,1,0,0,0,1,0,5,6,9,1,66073266.92958954,32694901.094161935,0.02263627181761816,38646021.97963702,100759376.17493644,0.017278274810504507,0.0,105649709.75664407,0.0,22736776.480317123,6320800.309666242,0.005618364367326428,175531969.00013852,25037214.086173728,0.07592818399469023,30700000.0,0.0
8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,1,1,9,5,0,0,5,0,5,10,1,1,176596561.04902545,76431543.68310125,0.0589068316326684,111891310.81445463,38245121.951764055,0.05012969977892562,64051707.92237648,41292219.28177295,0.054914693903357965,0.0,40573843.44370987,0.0,0.0,36676675.840294495,0.0,0.0,0.0
8986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,6,0,0,7,0,2,2,1,1,0,0,0,0,1,5,9,5,1,0.0,216541799.28805792,0.0,75270360.64815415,73315450.27094865,0.03360549132251477,19443872.39795969,45876507.22344398,0.016298572950204857,4971101.588549649,12857587.774250694,0.0013470500292381178,137390605.73591825,0.0,0.05936545979447331,30700000.0,0.0
8987,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,8,1,7,9,0,0,3,0,1,2,0,6,6,1,1,0.0,32694901.094161935,0.0,48156781.97568739,176144524.04344413,0.021604711649437263,19780251.71977232,108822845.67476857,0.016816328520094417,10123679.454430997,8453407.696608048,0.0024719884152819855,76948486.17981896,53557815.768892445,0.03355690739731937,473900000.0,0.0
8988,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,5,7,8,7,10,6,1,0,0,0,7,7,7,1,4,4,1,1,1,0.0,181186165.6944571,0.0,0.0,341950177.33448756,0.0,0.0,56232105.137590505,0.0,8797909.557265801,14261651.781499248,0.0022139768613433,0.0,140180881.73641115,0.0,492600000.0,0.0
8989,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,2,4,1,6,5,0,4,1,0,4,5,0,0,0,6,6,10,5,1,0.0,158578444.843904,0.0,15911669.347049521,181710434.41083917,0.007215409988610125,29947189.024839938,49622725.1402255,0.025271134061224425,12887781.080988368,22356212.824753046,0.00314658721916556,259029442.22677422,0.0,0.11249457003917357,279200000.0,0.0
8990,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,7,4,1,7,1,2,0,1,0,0,5,1,3,2,6,5,1,0.0,66507014.9338145,0.0,0.0,196169321.8061709,0.0,0.0,88907672.34606405,0.0,7461118.848170213,6320800.309666242,0.001847097316030894,97242774.53639062,66294113.011456475,0.04205590738815461,1132100000.0,0.0
8991,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,7,7,7,0,7,1,0,5,1,1,0,7,7,10,9,3,4,6,7,1,0.0,263411491.52410418,0.0,15829346.626423521,121701716.67461371,0.0071426500082588645,23370606.814072564,52811167.63503672,0.019557211206589202,8031208.9678178,21069784.935395602,0.0020486870124975776,0.0,211828871.56385672,0.0,182600000.0,0.0
8992,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,6,0,0,0,4,0,3,5,0,0,5,7,7,5,4,5,6,4,1,0.0,60717312.84309486,0.0,31658693.252847042,53358573.6002109,0.014285300016517729,8677223.363185437,56050655.355505094,0.007273794593060489,6334363.724522932,11068771.68625446,0.001493126679520303,0.0,158811403.67371178,0.0,523300000.0,0.0
8993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,5,1,0,0,1,5,7,6,0,0,0,6,6,9,5,1,44048844.61972636,103162272.08375776,0.015090847878412108,37635180.32407708,104651657.86617124,0.016802745661257387,98090817.61804035,20299287.62732069,0.08334610651792321,0.0,46776372.569564626,0.0,190243235.1686471,0.0,0.08213106483347674,30700000.0,0.0
8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,3,0,0,2,9,4,7,1,0,0,7,4,8,5,1,0.0,167798331.6592725,0.0,48156781.97568739,108083458.32956028,0.021604711649437263,215117333.582788,22167818.198803753,0.18282390499934298,0.0,53336093.514085196,0.0,60442138.10411527,25037214.086173728,0.02625596466029171,0.0,0.0
8995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,1,6,0,0,1,0,0,0,0,0,0,5,4,7,9,10,1,0.0,322091809.3169713,0.0,16323282.95017953,106547043.08732629,0.007579209890366447,190464039.02435032,20299287.62732069,0.16306716136307817,30833813.93597353,0.0,0.007333455032851818,49787739.64581389,36676675.840294495,0.021501432136711813,217800000.0,0.0
8996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,7,0,0,7,0,6,0,0,0,0,0,0,2,7,6,5,1,0.0,78453877.84187987,0.0,0.0,73315450.27094865,0.0,0.0,73946120.41768885,0.0,30371038.363292992,0.0,0.0074159652458459565,291728323.60917187,0.0,0.1261677221644638,286800000.0,0.0
8997,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,3,6,4,4,0,1,7,1,7,3,0,0,2,0,1,1,0,5,6,5,1,0.0,186208010.72526482,0.0,41156312.89118672,114065823.89018795,0.0022338536449322474,0.0,87350776.23968306,0.0,1159609.6161206285,7332080.219521779,3.11126759656318e-05,31220179.498509035,50929971.20054293,0.0016180182431278715,1573600000.0,2034.7107698435086
8998,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,6,1,6,1,6,0,0,0,7,3,1,2,1,5,4,1,0.0,42291505.65437629,0.0,15705862.545484515,112832601.01821715,0.007033510037731966,0.0,95956663.8169568,0.0,29778489.37058212,0.0,0.007212423701175243,0.0,117628654.87407616,0.0,432800000.0,0.0
8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,3,0,1,0,0,6,5,4,5,6,1,1,198620983.35888863,32694901.094161935,0.06645225557187445,63734528.83876724,87722647.49511826,0.028524988129488348,4896440.724507096,50962397.12067895,0.0042680109277001,19063577.153224792,6320800.309666242,0.004718728674980223,0.0,85142397.97480127,0.0,0.0,0.0
9000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,1,6,1,1,5,0,0,0,0,7,4,1,7,6,5,1,0.0,103162272.08375776,0.0,22141504.04816362,148432968.6674199,0.01019684561973987,39961470.001266345,72092374.52729654,0.034278520540584334,39051752.393678255,0.0,0.009602730531921783,49787739.64581389,86420965.59927613,0.021501432136711813,248500000.0,0.0
9001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,4,6,0,6,7,0,7,3,4,2,1,0,0,0,7,0,4,5,1,0.0,204216615.22867584,0.0,37635180.32407708,155736187.608082,0.016802745661257387,19443872.39795969,64835987.44502628,0.016298572950204857,0.0,25814602.496021114,0.0,227088758.94059294,0.0,0.09860944984870568,248500000.0,0.0
9002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,1,7,0,0,3,0,0,0,0,1,2,3,5,6,7,2,154572138.73916227,89068254.21950817,0.05136140769346234,63734528.83876724,114065823.89018795,0.028524988129488348,156154351.1736459,24198032.45136138,0.13256638425746362,10010052.618432695,0.0,0.0024243128197582236,0.0,53557815.768892445,0.0,256100000.00000003,0.0
9003,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,3,6,7,4,0,1,0,1,7,1,0,0,2,0,7,6,0,5,5,2,1,0.0,218132239.6791981,0.0,57191466.31917524,38245121.951764055,0.0031127996400286905,0.0,82249684.10252997,0.0,1159609.6161206285,7332080.219521779,3.11126759656318e-05,16943288.75008144,95146224.41557565,0.0008666662152501034,1573600000.0,2023.0786765845896
9004,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3,5,2,0,0,4,1,7,1,2,4,5,0,0,2,1,4,3,8,5,1,0.0,98043050.03325048,0.0,37635180.32407708,97105266.60422453,0.0020163294793508865,0.0,88907672.34606405,0.0,0.0,22356212.824753046,0.0,76074352.37332681,54355764.74753119,0.003995714955783027,845300000.0,3226.8123624162286
9005,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,7,3,7,4,3,0,0,2,7,1,7,1,7,0,0,5,6,5,1,0.0,158496200.4885197,0.0,0.0,210058510.34432134,0.0,102628411.2500957,22167818.198803753,0.08719236557917191,0.0,40918338.305804,0.0,38352767.840348504,70740857.80294001,0.01665890277121531,504600000.0,0.0
9006,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,1,6,7,6,2,10,5,1,0,0,0,0,6,6,3,1,0.0,186921762.1676117,0.0,64480064.925866924,106547043.08732629,0.02918392153980371,0.0,108256283.37658635,0.0,0.0,46336308.97173606,0.0,193854883.69319105,0.0,0.08404543879147977,302400000.0,0.0
9007,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,4,3,0,0,0,1,2,7,0,0,0,0,1,5,2,6,5,6,2,0.0,189876788.55561602,0.0,112905540.97223124,0.0,0.050408236983772156,0.0,81075542.59168705,0.0,0.0,0.0,0.0,17847056.35963263,62967163.32200457,0.007616311946243913,371400000.0,0.0
9008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,10,1,7,3,0,3,1,0,4,3,0,5,6,3,1,66073266.92958954,32694901.094161935,0.02263627181761816,3521444.154483402,203986075.80167422,0.0016625479467806516,49035274.6907101,87350776.23968306,0.042292830091150965,12626379.155295491,15444563.06553661,0.0030369080895042144,49787739.64581389,68094717.76275629,0.021501432136711813,0.0,0.0
9009,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,7,1,6,0,7,6,0,0,0,0,0,0,2,6,6,5,1,0.0,0.0,0.0,0.0,208114696.50811112,0.0,48052534.477505885,73946120.41768885,0.004893623381082218,27429411.339509714,0.0,0.0007998272587860774,269638953.3454051,0.0,0.01398847923304649,371400000.0,9998.446684097493
9010,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,7,5,0,6,0,0,0,0,0,7,1,1,0,4,1,5,6,5,0,0.0,286009295.66762054,0.0,37635180.32407708,66045103.44010488,0.0020163294793508865,115515303.4207902,0.0,0.011736862449350342,0.0,22258486.725668453,0.0,38352767.840348504,59554855.274964996,0.001999068332545837,286800000.0,4559.44802523955
9011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,5,0,1,0,0,0,6,6,6,6,1,463716416.2174868,0.0,0.15408422308038702,37852509.50668127,114065823.89018795,0.016576938028851688,58331617.19387907,0.0,0.04889571885061457,0.0,18545877.781152677,0.0,63803827.77857867,0.0,0.027301276851230537,30700000.0,0.0
9012,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,1,0,7,0,1,7,2,5,6,5,1,309144277.47832453,47847947.961454235,0.10272281538692468,22444816.594394658,38245121.951764055,0.01008997716609167,0.0,26403379.542306438,0.0,0.0,21069784.935395602,0.0,43745670.06284345,70740857.80294001,0.01869752922143482,61400000.0,0.0
9013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,1,1,7,0,6,0,0,7,0,1,0,0,5,5,6,2,0.0,89068254.21950817,0.0,59776684.37224069,77797112.44472042,0.026999591280997257,0.0,73946120.41768885,0.0,20814890.213357598,14261651.781499248,0.004905420071478249,114683596.23019153,25037214.086173728,0.04983432531083439,115300000.0,0.0
9014,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,1,6,1,0,0,0,1,0,1,2,0,4,0,1,7,6,6,2,0.0,145940066.0722279,0.0,0.0,112832601.01821715,0.0,126781374.71535356,20299287.62732069,0.10795378134747009,16989061.318373065,13903423.98391871,0.00417375765123475,49787739.64581389,33377116.55719709,0.021501432136711813,248500000.0,0.0
9015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,1,1,3,6,0,1,5,0,0,3,0,7,5,1,1,176596561.04902545,76431543.68310125,0.0589068316326684,59031148.285141036,77797112.44472042,0.026340657870681895,0.0,81239710.74584582,0.0,12447164.090317436,17767801.395336673,0.0030084464724159693,94840586.63867089,30351526.042379983,0.04100131919344512,30700000.0,0.0
9016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,7,0,0,0,1,0,0,7,0,0,2,6,6,1,0.0,37255203.23710208,0.0,0.0,73315450.27094865,0.0,0.0,34221561.73832255,0.0,28131787.474723306,6320800.309666242,0.007188358893250786,49787739.64581389,44193513.54513965,0.021501432136711813,217800000.0,0.0
9017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,7,0,6,4,7,0,0,0,0,0,0,0,0,1,0,1,6,5,1,0.0,144075745.84278923,0.0,0.0,233914942.25202954,0.0,144403288.4858187,0.0,0.014726249200710622,37879137.46588647,0.0,0.001093286912221517,131516162.57780904,25037214.086173728,0.006826558135666983,30700000.0,8243.323493788843
9018,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,7,5,1,0,5,3,7,6,10,0,2,2,0,1,0,1,1,6,7,1,0.0,185354345.85630804,0.0,15829346.626423521,116004983.79615441,0.0071426500082588645,0.0,142379763.30064917,0.0,579722.5808987122,15173808.632728375,0.00012728535002049722,109013441.25139223,25037214.086173728,0.04719942576340244,1604300000.0,0.0
9019,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,10,8,2,0,7,3,0,6,10,1,0,0.0,76431543.68310125,0.0,80803347.87604645,38245121.951764055,0.036763131430170154,217450081.4829631,0.0,0.18453559115343268,0.0,56350377.27655832,0.0,0.0,82593104.13074732,0.0,558500000.0,0.0
9020,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,7,5,4,0,6,7,6,6,10,0,0,2,0,0,1,0,5,6,5,1,0.0,208032489.48873264,0.0,15911669.347049521,155736187.608082,0.007215409988610125,0.0,135983258.76047167,0.0,7194078.779355619,7332080.219521779,0.00169744357677918,254297021.79730633,25037214.086173728,0.11030140345177147,1047500000.0,0.0
9021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,6,0,8,2,7,1,1,1,0,0,0,1,5,6,5,1,0.0,109503342.08350585,0.0,48156781.97568739,66045103.44010488,0.021604711649437263,0.0,114176832.55693029,0.0,5712700.192599396,19617742.85964441,0.0015561502798328568,206317344.30713317,0.0,0.08962940485321635,217800000.0,0.0
9022,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,6,9,6,0,1,0,0,0,6,3,0,0,0,6,3,3,5,6,5,1,0.0,265533349.8599903,0.0,70051396.65898497,38245121.951764055,0.03175757365434403,67622820.757361,31398797.71871161,0.057273344234146546,0.0,8453407.696608048,0.0,0.0,77404471.7832109,0.0,1274800000.0,0.0
9023,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,3,1,5,7,0,4,0,0,4,4,5,6,1,1,3,3,2,1,10,5,0,0.0,171870126.99832004,0.0,25121159.463198196,53358573.6002109,0.0013549076498358043,18943471.08844452,56604892.31464201,0.0019213866306622444,0.0,35104935.44747798,0.0,0.0,91143478.948996,0.0,1355800000.0,1048.4833924293905
9024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,7,0,7,0,2,1,0,0,1,0,0,0,7,7,9,1,1,0.0,241460492.01163065,0.0,0.0,166071355.5283289,0.0,135305527.63327053,43878096.290305056,0.11603078994628076,25829737.76077958,6320800.309666242,0.006317558563565348,147030514.1822045,0.0,0.06355733952486642,217800000.0,0.0
9025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,7,1,0,6,6,0,1,2,0,0,0,7,1,9,3,4,6,1,1,0.0,206678445.68097684,0.0,37932004.275235474,146841946.52894095,0.0061434324225121476,90321554.03016597,43224599.14167526,0.02767763350042606,19340115.378321804,0.0,0.00165902242308162,0.0,145363652.30367583,0.0,121200000.0,1709.529829613321
9026,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,7,0,7,7,8,2,6,0,7,0,0,0,7,6,6,7,1,0.0,125788764.77143934,0.0,0.0,166071355.5283289,0.0,0.0,118088206.88046847,0.0,0.0,30033571.88243507,0.0,313862553.87144053,0.0,0.13648970685369263,115300000.0,0.0
9027,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,6,1,6,0,0,1,0,0,0,0,0,0,5,4,7,6,5,1,0.0,144956226.29360634,0.0,16117476.148614526,106547043.08732629,0.007397309939488287,109088446.85906853,20299287.62732069,0.09307951436548602,38401941.31727223,0.0,0.009330082527835334,99575479.29162778,36676675.840294495,0.043002864273423626,115300000.0,0.0
9028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,3,0,1,3,7,1,10,2,5,6,1,1,198620983.35888863,32694901.094161935,0.06645225557187445,48937700.0360756,42818415.6714978,0.02174288361144519,0.0,50962397.12067895,0.0,12941956.679791208,15063068.18035096,0.003170971344399789,0.0,151987557.7008103,0.0,30700000.0,0.0
9029,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,7,0,1,7,7,7,0,0,0,0,0,0,0,5,6,1,1,0.0,32694901.094161935,0.0,0.0,121701716.67461371,0.0,0.0,132293579.72246529,0.0,30371038.363292992,0.0,0.0008899158295015148,291728323.60917187,0.0,0.015140126659735657,504600000.0,11359.615478455567
9030,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,3,0,0,4,0,0,7,4,6,0,1,0,1,1,4,9,5,1,0.0,111738176.02288951,0.0,31658693.252847042,53358573.6002109,0.014285300016517729,9324995.506557984,34221561.73832255,0.007815851092600839,0.0,24092218.720461875,0.0,14276890.748427594,50929971.20054293,0.006261266898981402,1168700000.0,0.0
9031,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,6,1,1,6,0,0,0,0,0,0,1,2,7,5,4,0,0.0,0.0,0.0,0.0,204079832.51039457,0.0,30461122.38844705,52771009.1301844,0.026062181085535513,30076087.750371974,0.0,0.007292209743921054,254927687.1768965,25037214.086173728,0.11036777943660092,371400000.0,0.0
9032,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,3,1,1,1,6,1,6,1,0,6,7,3,1,7,2,6,5,1,0.0,118999454.50282377,0.0,23152345.70372356,118700628.29513216,0.010672374768986989,0.0,95956663.8169568,0.0,5672977.967117721,19337348.34775413,0.0014142664250835115,0.0,117628654.87407616,0.0,760700000.0,0.0
9033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,5,0,0,0,0,7,6,1,1,463716416.2174868,0.0,0.15408422308038702,54118686.19286127,38245121.951764055,0.023974392310353324,182724320.96066162,34221561.73832255,0.15378815549255986,0.0,24695742.681543775,0.0,43745670.06284345,0.0,0.01869752922143482,0.0,0.0
9034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,1,0,0,0,9,0,7,1,0,0,0,6,5,2,1,0.0,103162272.08375776,0.0,80803347.87604645,77797112.44472042,0.036763131430170154,276432980.8009425,0.0,0.2342939686654104,0.0,37441554.88587584,0.0,0.0,25037214.086173728,0.0,217800000.0,0.0
9035,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,7,0,0,0,0,7,7,5,8,6,7,0,7,0,0,5,9,1,0,0.0,125788764.77143934,0.0,112905540.97223124,0.0,0.00604898843805266,0.0,123613076.33425403,0.0,0.0,55404645.058467925,0.0,17847056.35963263,44193513.54513965,0.0009139574335492696,286800000.0,3454.2428330653383
9036,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,1,6,0,5,3,0,0,8,0,7,4,2,7,6,5,1,309144277.47832453,68139002.95605196,0.10272281538692468,3266573.6236725682,106547043.08732629,0.0014372835887407722,0.0,57423135.62296812,0.0,17734089.79360097,16108916.742160894,0.004000780616518795,21829462.142806157,86420965.59927613,0.00933198324626579,61400000.0,0.0
9037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,3,0,3,0,1,3,0,1,6,1,5,6,2,1,154572138.73916227,109448217.91765803,0.05136140769346234,74524824.5610545,73315450.27094865,0.032946557912199415,0.0,50962397.12067895,0.0,5581055.625382547,15063068.18035096,0.0012596388538433892,0.0,66687072.31506137,0.0,30700000.0,0.0
9038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,7,0,2,0,0,6,0,6,6,1,1,463716416.2174868,0.0,0.15408422308038702,142233737.6657631,0.0,0.0628373347173657,0.0,65941184.48239788,0.0,0.0,23537919.412238494,0.0,0.0,40273672.383724004,0.0,0.0,0.0
9039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,6,9,0,0,2,1,0,3,0,0,0,7,0,6,5,2,22024422.30986318,107385518.6904647,0.007545423939206054,16117476.148614526,220401489.45987925,0.007397309939488287,107539771.89449896,22167818.198803753,0.09148334127054092,8725364.32615515,15063068.18035096,0.0022736991234610726,252003301.5619007,0.0,0.1090505269001419,30700000.0,0.0
9040,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,1,0,6,1,0,0,0,1,7,1,5,6,5,1,0.0,82177854.37813279,0.0,38258980.19677814,77797112.44472042,0.017594155559228157,57239086.02298663,52771009.1301844,0.04899673967869582,21093117.98427844,6320800.309666242,0.0054089477277015595,152880536.84506643,70740857.80294001,0.06620269565902734,248500000.0,0.0
9041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,7,0,0,6,0,0,1,0,0,7,6,6,6,5,1,0.0,103162272.08375776,0.0,96313563.95137478,73315450.27094865,0.043209423298874526,182724320.96066162,31398797.71871161,0.15378815549255986,18636639.14117206,6320800.309666242,0.00447828579376694,0.0,44193513.54513965,0.0,84600000.0,0.0
9042,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,7,9,6,2,7,6,1,2,7,6,0,0,3,6,5,9,4,2,44048844.61972636,103162272.08375776,0.001810901745409453,0.0,250236372.23936296,0.0,0.0,105364271.73040974,0.0,4857474.752551348,39615816.28463164,0.0001559249320457227,220467004.16411024,30351526.042379983,0.011499760731426358,61400000.0,7091.769800671096
9043,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,2,7,1,1,7,0,5,3,8,1,0,1,0,0,5,5,7,1,0.0,192179322.23964384,0.0,0.0,171741383.20257318,0.0,0.0,70656192.99188861,0.0,741598.6040497465,35417943.98139172,0.0002091002505947391,240261281.0068898,25037214.086173728,0.10488982139796685,199900000.0,0.0
